"Format","AiM CSV File"
"Session","Sodegaura"
"Vehicle","RS660"
"Racer","Mao"
"Championship",""
"Comment","Ripa"
"Date","Saturday, April 25, 2026"
"Time","2:58 PM"
"Sample Rate","20"
"Duration","977.993"
"Segment","Session"
"Beacon Markers","303.381","388.57","473.951","562.23","649.566","733.329","818.162","977.993"
"Segment Times","5:03.381","1:25.189","1:25.381","1:28.279","1:27.336","1:23.763","1:24.833","2:39.831"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RPM dup 2","Throttle","Gear","Speed Rear","Lean Angle","Engine Brake"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","rpm","%","gear","km/h","deg","#"

"5.350","0.1193","12","0.0000","0.0000","10.7810","-55.6664","0.0000","144.3429","14.7000","0.1400","10000.0000","35.39478555","140.08805328","1485.2500","0.0000","0.0000","0.0000","-0.0001","1.0000"
"5.400","0.0189","12","0.0000","0.0000","1.2555","-12.4554","0.0000","144.3438","14.6175","0.1400","10000.0000","35.39478563","140.08805341","1473.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"5.450","0.0783","12","0.0000","0.0000","-11.2871","39.1837","0.0000","144.3343","14.6000","0.1593","10000.0000","35.39478572","140.08805360","1453.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"5.500","0.0867","12","0.0000","0.0000","2.6558","-62.2432","0.0000","144.3458","14.6000","0.1500","10000.0000","35.39478575","140.08805372","1437.2500","0.0000","0.0000","0.0000","-0.0001","1.0000"
"5.550","0.2163","12","0.0000","0.0000","8.6041","34.3741","0.0000","144.3570","14.5425","0.1500","10000.0000","35.39478574","140.08805390","1425.7500","0.0000","0.0000","0.0000","-0.0001","1.0000"
"5.600","0.1905","12","0.0000","0.0000","3.9246","129.4679","0.0000","144.3562","14.5000","0.1417","10000.0000","35.39478579","140.08805410","1427.5000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"5.650","0.1440","12","0.0000","0.0000","6.4904","85.9814","0.0000","144.3670","14.5000","0.1392","10000.0000","35.39478595","140.08805429","1442.5000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"5.700","0.0446","12","0.0000","0.0000","29.0854","-18.7776","0.0000","144.3675","14.4675","0.1332","10000.0000","35.39478605","140.08805437","1450.9901","0.0000","0.0000","0.0000","-0.0001","1.0000"
"5.750","0.0558","12","0.0000","0.0000","5.4839","-109.1521","0.0000","144.3684","14.4000","0.1515","10000.0000","35.39478611","140.08805451","1452.9703","0.0000","0.0000","0.0000","-0.0001","1.0000"
"5.800","0.1604","12","0.0000","0.0000","-3.6724","-86.0670","0.0000","144.3596","14.4000","0.1435","10000.0000","35.39478621","140.08805462","1448.7200","0.0000","0.0000","0.0000","-0.0001","1.0000"
"5.850","0.0371","12","0.0000","0.0000","28.8589","-113.6885","0.0000","144.3591","14.3925","0.1493","10000.0000","35.39478622","140.08805478","1437.7200","0.0000","0.0000","0.0000","-0.0001","1.0000"
"5.900","0.0461","12","0.0000","0.0000","8.7039","-58.7569","0.0000","144.3687","14.3000","0.1400","10000.0000","35.39478630","140.08805485","1441.1200","0.0000","0.0000","0.0000","-0.0001","1.0000"
"5.950","0.0616","12","0.0000","0.0000","8.1132","25.6160","0.0000","144.3685","14.3000","0.1458","10000.0000","35.39478638","140.08805515","1460.1200","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.000","0.0805","12","0.0000","0.0000","-16.5238","-22.7171","0.0000","144.3614","14.3000","0.1500","10000.0000","35.39478651","140.08805520","1468.5601","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.050","0.1277","12","0.0000","0.0000","10.5395","30.7363","0.0000","144.3673","14.2000","0.1585","10000.0000","35.39478650","140.08805528","1465.5601","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.100","0.1211","12","0.0000","0.0000","8.4777","109.2228","0.0000","144.3693","14.2000","0.1433","10000.0000","35.39478652","140.08805554","1462.3199","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.150","0.1147","12","0.0000","0.0000","14.3551","-17.1030","0.0000","144.3784","14.2000","0.1558","10000.0000","35.39478660","140.08805565","1458.8199","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.200","0.1212","12","0.0000","0.0000","7.5046","-139.2277","0.0000","144.3811","14.1175","0.1600","10000.0000","35.39478663","140.08805571","1447.1600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.250","0.0726","12","0.0000","0.0000","30.2044","-108.4488","0.0000","144.3820","14.1000","0.1500","10000.0000","35.39478673","140.08805582","1426.6600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.300","0.0965","12","0.0000","0.0000","5.5798","-22.3266","0.0000","144.3705","14.1000","0.1500","10000.0000","35.39478684","140.08805598","1411.2000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.350","0.0759","12","0.0000","0.0000","13.2545","-80.6407","0.0000","144.3772","14.0425","0.1443","10000.0000","35.39478694","140.08805607","1401.2000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.400","0.1134","12","0.0000","0.0000","10.9143","-135.7974","0.0000","144.3853","14.0000","0.1565","10000.0000","35.39478684","140.08805619","1407.2800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.450","0.1181","12","0.0000","0.0000","-9.3266","-152.9871","0.0000","144.3696","14.0000","0.1593","10000.0000","35.39478693","140.08805631","1430.7800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.500","0.0804","12","0.0000","0.0000","-8.9882","124.1274","0.0000","144.3809","13.9675","0.1532","10000.0000","35.39478700","140.08805640","1439.1980","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.550","0.1324","12","0.0000","0.0000","-14.4763","11.7421","0.0000","144.3783","13.9000","0.1542","10000.0000","35.39478709","140.08805650","1431.2772","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.600","0.1247","12","0.0000","0.0000","-10.0895","-13.0767","0.0000","144.3722","13.9000","0.1583","10000.0000","35.39478722","140.08805668","1438.0400","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.650","0.0900","12","0.0000","0.0000","-16.8549","-38.4685","0.0000","144.3666","13.9000","0.1500","10000.0000","35.39478728","140.08805679","1462.0400","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.700","0.1658","12","0.0000","0.0000","-12.4054","-62.9601","0.0000","144.3723","13.8675","0.1468","10000.0000","35.39478735","140.08805684","1461.8900","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.750","0.0342","12","0.0000","0.0000","-8.0699","-32.2358","0.0000","144.3766","13.8000","0.1458","10000.0000","35.39478732","140.08805699","1433.3900","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.800","0.0297","12","0.0000","0.0000","-26.0164","52.9249","0.0000","144.3801","13.8000","0.1417","10000.0000","35.39478730","140.08805715","1432.9500","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.850","0.2004","12","0.0000","0.0000","1.2019","33.7508","0.0000","144.3761","13.8000","0.1600","10000.0000","35.39478743","140.08805735","1465.4500","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.900","0.1348","12","0.0000","0.0000","-11.6592","56.7782","0.0000","144.3801","13.7675","0.1535","10000.0000","35.39478741","140.08805744","1476.3300","0.0000","0.0000","0.0000","-0.0001","1.0000"
"6.950","0.1117","12","0.0000","0.0000","-13.6145","118.4807","0.0000","144.3772","13.7000","0.1458","10000.0000","35.39478743","140.08805759","1461.8300","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.000","0.0963","12","0.0000","0.0000","0.1241","126.9161","0.0000","144.3828","13.7000","0.1500","10000.0000","35.39478739","140.08805771","1444.5699","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.050","0.0980","12","0.0000","0.0000","1.9656","28.3849","0.0000","144.3902","13.7000","0.1600","10000.0000","35.39478756","140.08805781","1424.0699","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.100","0.0461","12","0.0000","0.0000","-11.5096","2.6274","0.0000","144.3923","13.6675","0.1567","10000.0000","35.39478755","140.08805783","1425.1899","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.150","0.0360","12","0.0000","0.0000","-31.5351","64.1514","0.0000","144.3938","13.6000","0.1500","10000.0000","35.39478761","140.08805798","1451.6899","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.200","0.0360","12","0.0000","0.0000","-37.4488","-34.3956","0.0000","144.3961","13.6000","0.1500","10000.0000","35.39478764","140.08805798","1459.5601","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.250","0.0371","12","0.0000","0.0000","32.5993","-2.0246","0.0000","144.4087","13.6000","0.1608","10000.0000","35.39478767","140.08805804","1445.5601","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.300","0.0766","12","0.0000","0.0000","2.3331","-9.8720","0.0000","144.4095","13.6000","0.1667","10000.0000","35.39478770","140.08805811","1428.8911","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.350","0.0759","12","0.0000","0.0000","25.0511","10.9190","0.0000","144.4247","13.5425","0.1485","10000.0000","35.39478768","140.08805815","1409.0891","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.400","0.0483","12","0.0000","0.0000","8.0720","27.1220","0.0000","144.4279","13.5000","0.1565","10000.0000","35.39478775","140.08805825","1409.4399","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.450","0.0854","12","0.0000","0.0000","0.0781","0.6909","0.0000","144.4160","13.5000","0.1708","10000.0000","35.39478773","140.08805820","1435.4399","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.500","0.0732","12","0.0000","0.0000","-4.5868","-76.0059","0.0000","144.4190","13.5000","0.1768","10000.0000","35.39478771","140.08805837","1434.3800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.550","0.0800","12","0.0000","0.0000","-1.9651","-22.1159","0.0000","144.4202","13.5000","0.1815","10000.0000","35.39478770","140.08805846","1398.8800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.600","0.0509","12","0.0000","0.0000","2.2666","142.4957","0.0000","144.4227","13.5000","0.1817","10000.0000","35.39478778","140.08805850","1381.2000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.650","0.0423","12","0.0000","0.0000","36.5681","115.5131","0.0000","144.4300","13.4000","0.1885","10000.0000","35.39478776","140.08805856","1386.2000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.700","0.1342","12","0.0000","0.0000","9.5397","5.1741","0.0000","144.4316","13.4000","0.1667","10000.0000","35.39478785","140.08805852","1396.4800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.750","0.1926","12","0.0000","0.0000","6.2127","-1.6906","0.0000","144.4361","13.4000","0.1657","10000.0000","35.39478789","140.08805862","1413.4800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.800","0.1444","12","0.0000","0.0000","-3.3374","69.2877","0.0000","144.4367","13.4000","0.1782","10000.0000","35.39478784","140.08805871","1410.6801","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.850","0.0842","12","0.0000","0.0000","-9.4502","74.4343","0.0000","144.4479","13.4000","0.1793","10000.0000","35.39478787","140.08805865","1382.6801","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.900","0.1227","12","0.0000","0.0000","7.9234","-28.4032","0.0000","144.4521","13.4000","0.1733","10000.0000","35.39478794","140.08805872","1372.9399","0.0000","0.0000","0.0000","-0.0001","1.0000"
"7.950","0.1514","12","0.0000","0.0000","9.7750","-37.2614","0.0000","144.4599","13.3425","0.1857","10000.0000","35.39478789","140.08805871","1386.4399","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.000","0.1649","12","0.0000","0.0000","13.2860","-19.8683","0.0000","144.4655","13.3000","0.1735","10000.0000","35.39478795","140.08805884","1386.3000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.050","0.0879","12","0.0000","0.0000","33.3595","-0.2155","0.0000","144.4668","13.3000","0.1608","10000.0000","35.39478797","140.08805887","1368.8000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.100","0.2283","12","0.0000","0.0000","12.2746","-6.0082","0.0000","144.4693","13.3000","0.1700","10000.0000","35.39478805","140.08805897","1369.6732","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.150","0.0898","12","0.0000","0.0000","31.0067","66.3828","0.0000","144.4738","13.3000","0.1643","10000.0000","35.39478796","140.08805906","1393.9307","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.200","0.0640","12","0.0000","0.0000","22.5986","-123.0489","0.0000","144.4788","13.3000","0.1600","10000.0000","35.39478797","140.08805909","1429.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.250","0.1550","12","0.0000","0.0000","11.9605","-132.6285","0.0000","144.4798","13.2000","0.1715","10000.0000","35.39478788","140.08805916","1479.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.300","0.0543","12","0.0000","0.0000","7.3209","-66.0310","0.0000","144.4762","13.2000","0.1737","10000.0000","35.39478793","140.08805914","1497.0800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.350","0.0359","12","0.0000","0.0000","13.3221","35.7680","0.0000","144.4844","13.2000","0.1573","10000.0000","35.39478796","140.08805929","1471.0800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.400","0.0109","12","0.0000","0.0000","4.0545","10.8859","0.0000","144.4831","13.2000","0.1535","10000.0000","35.39478787","140.08805945","1455.1600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.450","0.0772","12","0.0000","0.0000","12.3975","-99.1755","0.0000","144.4804","13.2000","0.1885","10000.0000","35.39478786","140.08805932","1453.1600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.500","0.0681","12","0.0000","0.0000","22.3548","-61.3050","0.0000","144.4707","13.2000","0.1700","10000.0000","35.39478786","140.08805948","1451.1600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.550","0.1521","12","0.0000","0.0000","-0.8214","53.2733","0.0000","144.4754","13.2000","0.1758","10000.0000","35.39478790","140.08805968","1449.1600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.600","0.2020","12","0.0000","0.0000","-7.8161","43.8981","0.0000","144.4785","13.1175","0.1717","10000.0000","35.39478797","140.08805978","1435.6100","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.650","0.2746","12","0.0000","0.0000","-4.7814","59.0430","0.0000","144.4849","13.1000","0.1800","10000.0000","35.39478794","140.08805987","1406.1100","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.700","0.1637","12","0.0000","0.0000","-5.7399","75.3134","0.0000","144.4857","13.1000","0.1832","10000.0000","35.39478784","140.08805999","1387.5300","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.750","0.1610","12","0.0000","0.0000","-10.8458","82.1763","0.0000","144.4864","13.1000","0.1900","10000.0000","35.39478783","140.08806009","1384.0300","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.800","0.0282","12","0.0000","0.0000","-1.8980","14.3809","0.0000","144.4864","13.1000","0.1817","10000.0000","35.39478783","140.08806009","1396.7623","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.850","0.1413","12","0.0000","0.0000","-11.1703","58.6492","0.0000","144.4883","16.8925","0.1793","10000.0000","35.39478783","140.08806025","1431.9109","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.900","0.0331","12","0.0000","0.0000","0.7398","10.6844","0.0000","144.4998","16.7675","0.1667","10000.0000","35.39478786","140.08806037","1449.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"8.950","0.1018","12","0.0000","0.0000","2.2764","32.8752","0.0000","144.5011","16.7000","0.1657","10000.0000","35.39478785","140.08806056","1439.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.000","0.0475","12","0.0000","0.0000","-25.6181","58.6780","0.0000","144.5114","16.6175","0.1700","10000.0000","35.39478787","140.08806069","1435.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.050","0.1518","12","0.0000","0.0000","-3.0537","105.1841","0.0000","144.5203","16.5000","0.1800","10000.0000","35.39478773","140.08806085","1440.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.100","0.1092","12","0.0000","0.0000","3.6916","113.2437","0.0000","144.5216","16.4675","0.1800","10000.0000","35.39478772","140.08806105","1435.6000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.150","0.1008","12","0.0000","0.0000","-7.4279","109.7831","0.0000","144.5223","16.3425","0.1800","10000.0000","35.39478771","140.08806115","1417.1000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.200","0.0406","12","0.0000","0.0000","-31.9970","169.8890","0.0000","144.5279","16.3000","0.1717","10000.0000","35.39478777","140.08806128","1408.6000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.250","0.0097","12","0.0000","0.0000","-0.4905","2.9978","0.0000","144.5354","16.2000","0.1507","10000.0000","35.39478774","140.08806139","1415.1000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.300","0.1703","12","0.0000","0.0000","-3.6748","37.6649","0.0000","144.5406","16.1675","0.1600","10000.0000","35.39478774","140.08806160","1410.2000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.350","0.2407","12","0.0000","0.0000","-0.5680","35.1562","0.0000","144.5500","16.1000","0.1600","10000.0000","35.39478776","140.08806185","1388.2000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.400","0.1243","12","0.0000","0.0000","1.4107","33.5694","0.0000","144.5505","16.0175","0.1600","10000.0000","35.39478775","140.08806191","1378.2000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.450","0.0842","12","0.0000","0.0000","-17.0230","-36.6874","0.0000","144.5520","15.9925","0.1600","10000.0000","35.39478775","140.08806207","1386.2000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.500","0.0993","12","0.0000","0.0000","-19.2506","36.2207","0.0000","144.5562","15.9000","0.1600","10000.0000","35.39478768","140.08806219","1401.2970","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.550","0.1079","12","0.0000","0.0000","-22.9732","170.1189","0.0000","144.5571","15.8425","0.1600","10000.0000","35.39478760","140.08806242","1427.0396","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.600","0.2183","12","0.0000","0.0000","-12.2929","124.1117","0.0000","144.5563","15.8000","0.1600","10000.0000","35.39478752","140.08806265","1435.5900","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.650","0.2278","12","0.0000","0.0000","-12.0831","68.2158","0.0000","144.5742","15.7000","0.1600","10000.0000","35.39478750","140.08806281","1416.0900","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.700","0.1474","12","0.0000","0.0000","-27.2350","71.2183","0.0000","144.5778","15.7000","0.1470","10000.0000","35.39478751","140.08806284","1416.1600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.750","0.0630","12","0.0000","0.0000","-44.0161","19.2201","0.0000","144.5782","15.6425","0.1258","10000.0000","35.39478742","140.08806297","1448.1600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.800","0.0853","12","0.0000","0.0000","-33.3716","-90.7561","0.0000","144.5810","15.6000","0.1382","10000.0000","35.39478745","140.08806304","1466.8600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.850","0.1527","12","0.0000","0.0000","-21.4043","-61.1571","0.0000","144.5882","15.5000","0.1400","10000.0000","35.39478740","140.08806312","1463.8600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.900","0.0826","12","0.0000","0.0000","-42.4344","136.3346","0.0000","144.6000","15.5000","0.1433","10000.0000","35.39478729","140.08806328","1462.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"9.950","0.0838","12","0.0000","0.0000","-30.6451","175.8246","0.0000","144.6039","15.4425","0.1500","10000.0000","35.39478719","140.08806336","1462.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.000","0.0727","12","0.0000","0.0000","-15.1417","99.2955","0.0000","144.6121","15.4000","0.1500","10000.0000","35.39478723","140.08806352","1451.3600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.050","0.1873","12","0.0000","0.0000","-3.8610","-70.4724","0.0000","144.6288","15.3000","0.1500","10000.0000","35.39478725","140.08806339","1423.3600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.100","0.2071","12","0.0000","0.0000","-2.3181","-34.3400","0.0000","144.6193","15.3000","0.1532","10000.0000","35.39478728","140.08806357","1412.2700","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.150","0.1503","12","0.0000","0.0000","-5.2744","-9.4482","0.0000","144.6172","15.2425","0.1600","10000.0000","35.39478722","140.08806376","1428.7700","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.200","0.1151","12","0.0000","0.0000","-9.4856","15.1151","0.0000","144.6154","15.2000","0.1600","10000.0000","35.39478723","140.08806386","1434.8199","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.250","0.0393","12","0.0000","0.0000","-32.6665","66.2915","0.0000","144.6150","15.1925","0.1585","10000.0000","35.39478722","140.08806387","1423.8199","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.300","0.0805","12","0.0000","0.0000","-35.3858","77.0417","0.0000","144.6126","15.1000","0.1465","10000.0000","35.39478714","140.08806404","1412.6732","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.350","0.0805","12","0.0000","0.0000","4.3703","30.9878","0.0000","144.6307","15.1000","0.1600","10000.0000","35.39478715","140.08806417","1401.2871","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.400","0.0438","12","0.0000","0.0000","-23.1276","56.5936","0.0000","144.6456","15.0175","0.1517","10000.0000","35.39478705","140.08806421","1406.7800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.450","0.0498","12","0.0000","0.0000","1.4707","90.7927","0.0000","144.6525","15.0000","0.1500","10000.0000","35.39478698","140.08806429","1442.2800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.500","0.0594","12","0.0000","0.0000","-25.1321","40.0118","0.0000","144.6464","14.9675","0.1532","10000.0000","35.39478692","140.08806447","1460.1400","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.550","0.1044","12","0.0000","0.0000","-3.7203","14.6004","0.0000","144.6462","14.9000","0.1600","10000.0000","35.39478698","140.08806452","1446.6400","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.600","0.0842","11","0.0000","0.0000","-14.0165","-24.7601","0.0000","144.6444","14.9000","0.1600","10000.0000","35.39478704","140.08806459","1449.3400","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.650","0.1150","11","0.0000","0.0000","-16.4421","77.8551","0.0000","144.6608","14.8925","0.1500","10000.0000","35.39478704","140.08806460","1480.8400","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.700","0.1517","11","0.0000","0.0000","-6.2583","76.4418","0.0000","144.6614","14.8000","0.1532","10000.0000","35.39478697","140.08806469","1494.7000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.750","0.1459","11","0.0000","0.0000","-10.5150","17.8872","0.0000","144.6618","14.8000","0.1600","10000.0000","35.39478704","140.08806475","1477.2000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.800","0.0853","11","0.0000","0.0000","-17.7360","-64.3471","0.0000","144.6618","14.7175","0.1435","10000.0000","35.39478704","140.08806475","1470.8600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.850","0.0360","11","0.0000","0.0000","35.6421","9.3525","0.0000","144.6799","14.7000","0.1692","10000.0000","35.39478704","140.08806473","1484.3600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.900","0.0360","11","0.0000","0.0000","15.8758","105.0220","0.0000","144.6888","14.7000","0.1567","10000.0000","35.39478698","140.08806475","1493.7200","0.0000","0.0000","0.0000","-0.0001","1.0000"
"10.950","0.0616","11","0.0000","0.0000","-5.4716","17.3833","0.0000","144.6886","14.6425","0.1558","10000.0000","35.39478704","140.08806480","1495.7200","0.0000","0.0000","0.0000","-0.0001","1.0000"
"11.000","0.1032","11","0.0000","0.0000","-5.7082","11.4916","0.0000","144.6863","14.6000","0.1600","10000.0000","35.39478701","140.08806480","1492.6801","0.0000","0.0000","0.0000","-0.0001","1.0000"
"11.050","0.0826","11","0.0000","0.0000","-13.4967","151.9225","0.0000","144.6801","14.6000","0.1507","10000.0000","35.39478704","140.08806489","1480.6801","0.0000","0.0000","0.0000","-0.0001","1.0000"
"11.100","0.1080","11","0.0000","0.0000","-9.8448","17.5744","0.0000","144.6821","14.5675","0.1600","10000.0000","35.39478702","140.08806491","1475.4950","0.0000","0.0000","0.0000","-0.0001","1.0000"
